-1.475	-5	-5	0	0	0	0
-1.475	-5	-4	0	0	0	0
-1.475	-5	-3	0	0	0	0
-1.475	-5	-2	0	0	0	0
-1.475	-5	-1	0	0	0	0
-1.475	-5	0	0	0	0	0
-1.475	-5	1	0	0	0	0
-1.475	-5	2	0	0	0	0
-1.475	-5	3	0	0	0	0
-1.475	-5	4	0	0	0	0
-1.475	-5	5	0	0	0	0
-1.475	-4	-5	0	0	0	0
-1.475	-4	-4	0	0	0	0
-1.475	-4	-3	0	0	0	0
-1.475	-4	-2	0	0	0	0
-1.475	-4	-1	0	0	0	0
-1.475	-4	0	0	0	0	0
-1.475	-4	1	0	0	0	0
-1.475	-4	2	0	0	0	0
-1.475	-4	3	0	0	0	0
-1.475	-4	4	0	0	0	0
-1.475	-4	5	0	0	0	0
-1.475	-3	-5	0	0	0	0
-1.475	-3	-4	0	0	0	0
-1.475	-3	-3	0	0	0	0
-1.475	-3	-2	0	0	0	0
-1.475	-3	-1	0	0	0	0
-1.475	-3	0	0	0	0	0
-1.475	-3	1	0	0	0	0
-1.475	-3	2	0	0	0	0
-1.475	-3	3	0	0	0	0
-1.475	-3	4	0	0	0	0
-1.475	-3	5	0	0	0	0
-1.475	-2	-5	0	0	0	0
-1.475	-2	-4	0	0	0	0
-1.475	-2	-3	0	0	0	0
-1.475	-2	-2	0	0	0	0
-1.475	-2	-1	0	0	0	0
-1.475	-2	0	0	0	0	0
-1.475	-2	1	0	0	0	0
-1.475	-2	2	0	0	0	0
-1.475	-2	3	0	0	0	0
-1.475	-2	4	0	0	0	0
-1.475	-2	5	0	0	0	0
-1.475	-1	-5	0	0	0	0
-1.475	-1	-4	0	0	0	0
-1.475	-1	-3	0	0	0	0
-1.475	-1	-2	0	0	0	0
-1.475	-1	-1	0	0	0	0
-1.475	-1	0	0	0	0	0
-1.475	-1	1	0	0	0	0
-1.475	-1	2	0	0	0	0
-1.475	-1	3	0	0	0	0
-1.475	-1	4	0	0	0	0
-1.475	-1	5	0	0	0	0
-1.475	0	-5	0	0	0	0
-1.475	0	-4	0	0	0	0
-1.475	0	-3	0	0	0	0
-1.475	0	-2	0	0	0	0
-1.475	0	-1	0	0	0	0
-1.475	0	0	0	0	0	0
-1.475	0	1	0	0	0	0
-1.475	0	2	0	0	0	0
-1.475	0	3	0	0	0	0
-1.475	0	4	0	0	0	0
-1.475	0	5	0	0	0	0
-1.475	1	-5	0	0	0	0
-1.475	1	-4	0	0	0	0
-1.475	1	-3	0	0	0	0
-1.475	1	-2	0	0	0	0
-1.475	1	-1	0	0	0	0
-1.475	1	0	0	0	0	0
-1.475	1	1	0	0	0	0
-1.475	1	2	0	0	0	0
-1.475	1	3	0	0	0	0
-1.475	1	4	0	0	0	0
-1.475	1	5	0	0	0	0
-1.475	2	-5	0	0	0	0
-1.475	2	-4	0	0	0	0
-1.475	2	-3	0	0	0	0
-1.475	2	-2	0	0	0	0
-1.475	2	-1	0	0	0	0
-1.475	2	0	0	0	0	0
-1.475	2	1	0	0	0	0
-1.475	2	2	0	0	0	0
-1.475	2	3	0	0	0	0
-1.475	2	4	0	0	0	0
-1.475	2	5	0	0	0	0
-1.475	3	-5	0	0	0	0
-1.475	3	-4	0	0	0	0
-1.475	3	-3	0	0	0	0
-1.475	3	-2	0	0	0	0
-1.475	3	-1	0	0	0	0
-1.475	3	0	0	0	0	0
-1.475	3	1	0	0	0	0
-1.475	3	2	0	0	0	0
-1.475	3	3	0	0	0	0
-1.475	3	4	0	0	0	0
-1.475	3	5	0	0	0	0
-1.475	4	-5	0	0	0	0
-1.475	4	-4	0	0	0	0
-1.475	4	-3	0	0	0	0
-1.475	4	-2	0	0	0	0
-1.475	4	-1	0	0	0	0
-1.475	4	0	0	0	0	0
-1.475	4	1	0	0	0	0
-1.475	4	2	0	0	0	0
-1.475	4	3	0	0	0	0
-1.475	4	4	0	0	0	0
-1.475	4	5	0	0	0	0
-1.475	5	-5	0	0	0	0
-1.475	5	-4	0	0	0	0
-1.475	5	-3	0	0	0	0
-1.475	5	-2	0	0	0	0
-1.475	5	-1	0	0	0	0
-1.475	5	0	0	0	0	0
-1.475	5	1	0	0	0	0
-1.475	5	2	0	0	0	0
-1.475	5	3	0	0	0	0
-1.475	5	4	0	0	0	0
-1.475	5	5	0	0	0	0
-1.425	-5	-5	0	0	0	0
-1.425	-5	-4	0	0	0	0
-1.425	-5	-3	0	0	0	0
-1.425	-5	-2	0	0	0	0
-1.425	-5	-1	0	0	0	0
-1.425	-5	0	0	0	0	0
-1.425	-5	1	0	0	0	0
-1.425	-5	2	0	0	0	0
-1.425	-5	3	0	0	0	0
-1.425	-5	4	0	0	0	0
-1.425	-5	5	0	0	0	0
-1.425	-4	-5	0	0	0	0
-1.425	-4	-4	0	0	0	0
-1.425	-4	-3	0	0	0	0
-1.425	-4	-2	0	0	0	0
-1.425	-4	-1	0	0	0	0
-1.425	-4	0	0	0	0	0
-1.425	-4	1	0	0	0	0
-1.425	-4	2	0	0	0	0
-1.425	-4	3	0	0	0	0
-1.425	-4	4	0	0	0	0
-1.425	-4	5	0	0	0	0
-1.425	-3	-5	0	0	0	0
-1.425	-3	-4	0	0	0	0
-1.425	-3	-3	0	0	0	0
-1.425	-3	-2	0	0	0	0
-1.425	-3	-1	0	0	0	0
-1.425	-3	0	0	0	0	0
-1.425	-3	1	0	0	0	0
-1.425	-3	2	0	0	0	0
-1.425	-3	3	0	0	0	0
-1.425	-3	4	0	0	0	0
-1.425	-3	5	0	0	0	0
-1.425	-2	-5	0	0	0	0
-1.425	-2	-4	0	0	0	0
-1.425	-2	-3	0	0	0	0
-1.425	-2	-2	0	0	0	0
-1.425	-2	-1	0	0	0	0
-1.425	-2	0	0	0	0	0
-1.425	-2	1	0	0	0	0
-1.425	-2	2	0	0	0	0
-1.425	-2	3	0	0	0	0
-1.425	-2	4	0	0	0	0
-1.425	-2	5	0	0	0	0
-1.425	-1	-5	0	0	0	0
-1.425	-1	-4	0	0	0	0
-1.425	-1	-3	0	0	0	0
-1.425	-1	-2	0	0	0	0
-1.425	-1	-1	0	0	0	0
-1.425	-1	0	0	0	0	0
-1.425	-1	1	0	0	0	0
-1.425	-1	2	0	0	0	0
-1.425	-1	3	0	0	0	0
-1.425	-1	4	0	0	0	0
-1.425	-1	5	0	0	0	0
-1.425	0	-5	0	0	0	0
-1.425	0	-4	0	0	0	0
-1.425	0	-3	0	0	0	0
-1.425	0	-2	0	0	0	0
-1.425	0	-1	0	0	0	0
-1.425	0	0	0	0	0	0
-1.425	0	1	0	0	0	0
-1.425	0	2	0	0	0	0
-1.425	0	3	0	0	0	0
-1.425	0	4	0	0	0	0
-1.425	0	5	0	0	0	0
-1.425	1	-5	0	0	0	0
-1.425	1	-4	0	0	0	0
-1.425	1	-3	0	0	0	0
-1.425	1	-2	0	0	0	0
-1.425	1	-1	0	0	0	0
-1.425	1	0	0	0	0	0
-1.425	1	1	0	0	0	0
-1.425	1	2	0	0	0	0
-1.425	1	3	0	0	0	0
-1.425	1	4	0	0	0	0
-1.425	1	5	0	0	0	0
-1.425	2	-5	0	0	0	0
-1.425	2	-4	0	0	0	0
-1.425	2	-3	0	0	0	0
-1.425	2	-2	0	0	0	0
-1.425	2	-1	0	0	0	0
-1.425	2	0	0	0	0	0
-1.425	2	1	0	0	0	0
-1.425	2	2	0	0	0	0
-1.425	2	3	0	0	0	0
-1.425	2	4	0	0	0	0
-1.425	2	5	0	0	0	0
-1.425	3	-5	0	0	0	0
-1.425	3	-4	0	0	0	0
-1.425	3	-3	0	0	0	0
-1.425	3	-2	0	0	0	0
-1.425	3	-1	0	0	0	0
-1.425	3	0	0	0	0	0
-1.425	3	1	0	0	0	0
-1.425	3	2	0	0	0	0
-1.425	3	3	0	0	0	0
-1.425	3	4	0	0	0	0
-1.425	3	5	0	0	0	0
-1.425	4	-5	0	0	0	0
-1.425	4	-4	0	0	0	0
-1.425	4	-3	0	0	0	0
-1.425	4	-2	0	0	0	0
-1.425	4	-1	0	0	0	0
-1.425	4	0	0	0	0	0
-1.425	4	1	0	0	0	0
-1.425	4	2	0	0	0	0
-1.425	4	3	0	0	0	0
-1.425	4	4	0	0	0	0
-1.425	4	5	0	0	0	0
-1.425	5	-5	0	0	0	0
-1.425	5	-4	0	0	0	0
-1.425	5	-3	0	0	0	0
-1.425	5	-2	0	0	0	0
-1.425	5	-1	0	0	0	0
-1.425	5	0	0	0	0	0
-1.425	5	1	0	0	0	0
-1.425	5	2	0	0	0	0
-1.425	5	3	0	0	0	0
-1.425	5	4	0	0	0	0
